channel_id,video_id,comment_id,date,author,comment_text,sentiment
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxUgnFJtjyPyfIE27x4AaABAg.9VSO0Pcp6oE9_dyBcz97gy,2022-04-10T17:32:22Z,Sumera,@Martin Old es ist eh schon egal ich meine es war vor 4 Monate und du bist erst jz drauf gekommen das dieses Video exestiert😂😂😂🤦🏻‍♀️,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxUgnFJtjyPyfIE27x4AaABAg.9VSO0Pcp6oE9_X0WefJNeD,2022-04-07T15:27:32Z,Martin Old,"@Sumera Wie kann man nur so verblendet sein?
Anscheinend hast du überhaupt nichts mitbekommen.
Jede Woche ein neuer Skandal.",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxUgnFJtjyPyfIE27x4AaABAg.9VSO0Pcp6oE9VSUda6p8RR,2021-12-02T14:37:35Z,Sumera,"Ich denke es ist gut für ihn wenn er geht den Hass was der Liebe Kurz erleiden hat müssen wünsche ich wirklich keinen außerdem hat Sebastian Kurz es nicht verdient beschimpft und Gedemütigt zu werden er ist der beste Bundeskanzler in Österreich gewessen und er wird immer bleiben.
Alles gute lieber Sebastian Kurz ❤️
LG aus Niederösterreich
Sumera 16❤️",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugxw9GqIauD4xvLscxV4AaABAg,2021-12-02T13:20:58Z,Poschmane,"Also jeder der sich nur etwas mit der WKSTA und deren Gründung auseinandersetzt und mitbekommt aus welcher Kanzlei der überwiegende Anbteil der Anwälte dort abstammt muss erkennen sofern sein Hirn funktioniert dass diese nie und nimmer unabhängig sein kann. Für mich geht sich das nie aus. Da haben sich schon gewisse Faktoten aus speziellen Parteien ein System entwickelt um mit dem Stempel der Justiz Mitte und Rechts Parteien beim Regieren zu stören sollten sie bei der Mehrheit der Bevölkerung auch noch gut ankommen.Wenn das nicht funktioniert dann brauvcht es halt auch mal sowas wie Ibiza....die sind zu allem fähig.
Nichtsdestotrotz freue ich mich jetzt schon aus Schadenbfreude darauf wenn SPÖ Grüne und Neos mal regieren und wie sie voller Überzeugung mit all den BoBO Blasen Politik gegen die eigene Bevölkerung betreiben werden bis es richtig kracht. Diese ERfahrung muss mal gemacht werden damit die Menschen merken was eine linkslinke Regierung mit Realitätsverlust und Utopien wirklich imstande ist anzurichten.
Mein volles Verständnis für Sebastian Kurz und viel Glück und Erfolg im privaten Leben.",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgzWjX4hvbS2Alyf6J14AaABAg.9VSJjvrL2nY9VTL68QRGSv,2021-12-02T22:33:29Z,Der Boss,Endlich ist er weg der Nichtsnutz,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxmZLD0mggNQZ-xGGt4AaABAg.9VSIFL_19MH9nsVUImw-s8,2023-03-30T08:20:54Z,Léo Mutombo,https://www.youtube.com/watch?v=fK04nsYjp-U,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxmZLD0mggNQZ-xGGt4AaABAg.9VSIFL_19MH9fsYB8t0lqN,2022-09-12T12:33:21Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxmZLD0mggNQZ-xGGt4AaABAg.9VSIFL_19MH9boLM_eVfiJ,2022-06-03T11:18:47Z,Rafika Hamdi,Was wäre den das gute? Würde mich mal interessieren,positive
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgzkAbBpqTPqiOsqjS94AaABAg.9VSGmYnIdfc9_X0KDToleA,2022-04-07T15:25:50Z,Martin Old,Never!,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgzkAbBpqTPqiOsqjS94AaABAg.9VSGmYnIdfc9VWwcd0Irhb,2021-12-04T08:07:50Z,ledsepp,c u in hell 😂,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgzkAbBpqTPqiOsqjS94AaABAg.9VSGmYnIdfc9VSTVo7SD9v,2021-12-02T14:27:39Z,Roland Gruber,🤦‍♂️,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgzkAbBpqTPqiOsqjS94AaABAg.9VSGmYnIdfc9VSSVvmmvNQ,2021-12-02T14:18:56Z,Alfred T Tarski,Good riddance to rubbish!,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyAEZzjftsV82TaNbp4AaABAg,2021-12-02T12:33:06Z,Thomas Boyd,Art he Austrian government Art National socialist. Your better Thomas yes. Italy your nation.,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxTDiH4UleLgPT9meR4AaABAg.9VSFuUpWeNO9VTLBzmsOzu,2021-12-02T22:34:17Z,Der Boss,Korruption ohne ende,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxTDiH4UleLgPT9meR4AaABAg.9VSFuUpWeNO9VSVxu9Wt2s,2021-12-02T14:49:06Z,Pfarrald Cash,Du bist leider nicht sein Typ sry 🤭,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgymGLo7SJDCBTgWpFd4AaABAg.9VSFnWd_pk49VSU06Ksz6I,2021-12-02T14:32:04Z,Sumera,@Roland Gruber Aja kein Hass bitte lass das🙃,positive
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgymGLo7SJDCBTgWpFd4AaABAg.9VSFnWd_pk49VSTfNZsNyd,2021-12-02T14:29:06Z,Roland Gruber,🤮,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgymGLo7SJDCBTgWpFd4AaABAg.9VSFnWd_pk49VSFrVMGe-9,2021-12-02T12:28:25Z,Sumera,Hast recht,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgycF4dEcyTTV7_AUGR4AaABAg,2021-12-02T12:27:00Z,BukarestRO,"Ha ha ha.... Kurz Du käuflicher Soros Vasall setzt Deine Schauspielerei unverfroren hier fort.
was für ein arroganter und unverschämter Schwätzer‼️😡",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyXxqdv9KjHs1i-cr94AaABAg.9VSFWwKQ2Zv9dDH84BS_cS,2022-07-08T09:33:30Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyXxqdv9KjHs1i-cr94AaABAg.9VSFWwKQ2Zv9VeOs4jGF1z,2021-12-07T14:57:16Z,MadMarius,@Peter Fox vorallem wenn du dir noch die Mühe machst und allen antwortest?,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyXxqdv9KjHs1i-cr94AaABAg.9VSFWwKQ2Zv9VVakdT5vRJ,2021-12-03T19:37:26Z,Peter Fox,"Kann Ihnen da nur zustimmen.
Meinen Kof muss ich wirklich schütteln wenn ich sehe wie viel ... ""russischen Bots"" ... hier ihre Kommentare hinterlassen!
Diesen totalen Schwachsinns-Kommentaren, welche wie gekauft und völlig realitätsfern herüberkommen.",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyXxqdv9KjHs1i-cr94AaABAg.9VSFWwKQ2Zv9VTBdd3XXt1,2021-12-02T21:10:49Z,KM,Hardly,neutral
